genero,nome,data_nascimento,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presenca_comissao,ausencia_justificada_comissao,ausencia_comissao,salario_bruto_par,quant_viagem,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par,gasto_maio_par,gasto_junho_par,gasto_jul_par,gasto_agosto_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_maio_gab,gasto_junho_gab,gasto_jul_gab,gasto_agosto_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab,gasto_total_gab
M,JOSE AUGUSTO ROSA,04/10/1966,85,3,4,29,2,39,"33.763,00",0,"303.764,68","32.590,99","32.708,93","42.982,94","38.181,18","46.093,18","19.473,47","21.678,43","15.614,72","14.321,17","37.541,05","2.578,62",0,111659.59,110586.8,107796.83,111659.59,111659.59,111659.59,110759.7,110888.26,111659.59,111659.59,0,0,1109989.13
M,FABIO ABREU COSTA,31/12/1972,90,1,1,56,0,9,"33.763,00",0,"415.287,33","27.176,43","43.044,36","37.886,06","54.828,28","65.451,97","38.676,13","33.219,21","38.283,53","44.917,64","30.801,48","1.002,24",0,111501.54,111425.25,109950.47,110995.45,111125.87,111505.0,111580.82,111580.83,111580.83,111061.64,0,0,1112307.7
M,CARLOS ALBERTO CHIODINI,08/03/1982,85,4,3,25,6,8,"33.763,00",2,"264.102,62","21.142,87","33.080,35","34.458,92","35.659,60","28.696,29","31.410,11","38.827,88","16.920,33","11.149,03","11.990,98","766,26",0,110052.14,109597.2,107219.44,108994.73,109943.02,110230.95,107098.15,107098.15,107098.15,110896.73,0,0,1088228.6600000001
M,WAGNER SOUSA GOMES,21/01/1979,31,0,2,0,0,1,"33.763,00",0,"202.652,74","55.521,07","32.236,66","11.029,18","23.938,40","12.950,64","18.376,97","6.416,85","14.045,83","76.013,94",0,0,0,110473.5,110107.68,111586.87,111652.64,111665.79,110952.4,111665.74,111665.74,111665.74,111304.92,0,0,1112741.02
M,ANTONIO CARLOS GOMES DA SILVA,13/06/1972,92,0,0,21,2,4,"33.763,00",0,"273.109,72","18.748,87","25.578,63","34.691,71","31.224,22","55.517,35","34.811,05","23.121,54","21.226,21","9.739,25","16.929,54","1.521,35",0,92948.89,99271.45,96032.28,98637.08,102490.61,102621.52,102621.52,104715.99,106679.56,106679.56,0,0,1012698.46
M,CARLOS GOMES BEZERRA,04/11/1941,29,0,0,0,0,0,"33.763,00",0,"192.492,79","17.099,28","55.229,53","2.047,03","848,36","647,00","59.074,08","57.547,51",0,0,0,0,0,111611.13,111611.13,111611.13,111611.13,111611.13,111611.13,110884.4,111611.13,111611.13,111611.13,0,0,1115384.57
M,Carlos Roberto Coelho de Mattos Júnior,08/02/1982,84,3,5,10,0,0,"33.763,00",0,"200.049,25","17.012,14","21.954,01","27.544,00","16.413,28","29.052,38","31.940,35","20.649,20","10.845,10","8.771,04","14.632,54","1.235,21",0,107840.49,111522.26,105827.62,98809.78,110447.03,111102.14,104135.41,108845.03,110375.04,110523.12,0,0,1079427.9200000002
M,CARLOS HENRIQUE AMORIM,21/04/1961,79,1,12,33,1,24,"33.763,00",0,"379.726,43","38.480,40","54.727,25","51.686,19","49.827,56","38.169,71","34.594,12","36.583,75","31.857,00","13.993,12","27.863,38","1.943,95",0,107089.41,100838.78,96663.69,98112.79,100925.82,94627.79,96910.28,103302.09,107870.51,108426.55,0,0,1014767.7100000001
M,JOSÉ NOBRE GUIMARÃES,13/02/1957,87,5,0,30,1,6,"33.763,00",0,"333.700,79","35.580,92","49.264,70","53.330,78","44.056,16","39.099,98","40.522,75","38.743,31","5.167,09","5.484,15","22.450,95",0,0,111580.82,111580.82,106516.85,111349.5,111617.2,111617.2,110824.75,111580.83,111580.83,111580.83,0,0,1109829.63
M,CARLOS HENRIQUE FOCESI SAMPAIO,31/03/1963,87,1,4,14,0,5,"33.763,00",0,"317.099,50","25.615,74","56.684,49","51.456,20","45.438,40","42.806,53","22.600,90","21.181,85","14.951,58","15.364,01","20.999,80",0,0,103852.96,107767.17,108820.89,108820.89,108689.99,104762.85,103243.66,104762.85,104762.85,103901.13,0,0,1059385.24
M,JOSE MARIO SCHREINER,08/02/1961,90,1,1,23,1,18,"33.763,00",0,"323.143,92","32.378,68","34.131,00","35.150,44","34.335,14","33.895,08","34.419,78","30.802,48","30.264,95","28.822,57","28.943,80",0,0,109957.51,110458.63,111653.6,110841.99,107595.56,106178.18,102628.43,103537.52,103537.52,100093.12,0,0,1066482.06
M,JOSE ANTONIO DOS SANTOS MEDEIROS,19/03/1970,91,1,0,13,0,12,"33.763,00",1,"426.112,57","41.612,96","57.092,54","53.792,40","51.560,09","69.600,74","44.189,19","32.055,20","28.733,60","28.925,42","18.420,03","130,40",0,111465.46,107407.42,107407.42,109785.43,97298.23,106682.36,111653.49,111653.49,111653.49,111653.49,0,0,1086660.28
M,JOSÉ NUNES SOARES,18/12/1950,37,0,0,0,0,0,"33.763,00",0,"154.388,84","51.304,13","44.699,63","41.468,03","14.382,59","2.534,46",0,0,0,0,0,0,0,111665.59,111589.78,111513.97,100362.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,435131.91
M,JOSÉ NELTO LAGARES DAS MERCEZ,19/09/1960,76,9,7,11,6,27,"33.763,00",0,"359.343,92","18.842,70","31.027,78","65.930,97","33.393,00","58.347,09","9.066,40","44.447,74","45.204,58","52.635,69","447,97",0,0,111520.25,111520.25,111520.25,111520.25,111520.25,109841.23,111520.25,111134.58,111411.47,108256.81,0,0,1109765.5899999999
M,JOSÉ RICARDO WENDLING,23/06/1964,87,4,1,52,1,2,"33.763,00",0,"382.583,27","47.539,51","48.226,11","44.947,97","40.154,45","56.607,85","45.635,99","32.568,83","18.088,42","9.458,98","36.000,03","3.355,13",0,111659.66,111659.66,111659.66,111659.66,111659.66,111659.66,111659.66,111659.66,111659.66,111659.66,0,0,1116596.6
M,JOSÉ BENITO PRIANTE JÚNIOR,02/12/1963,74,3,15,2,0,0,"33.763,00",0,"244.951,04","14.028,01","21.611,02","36.293,55","46.059,11","26.042,21","30.264,32","17.847,28","45.184,97","5.617,88","1.912,68","90,01",0,97088.45,100844.39,98958.69,98302.8,98302.8,98302.8,98302.8,101247.86,101450.97,98059.58,0,0,990861.14
M,JOSÉ ALVES ROCHA,18/08/1948,82,10,0,43,14,30,"33.763,00",1,"354.547,78","25.275,02","33.000,03","37.777,87","42.689,97","36.822,12","29.942,35","43.118,28","38.255,35","34.624,45","20.042,34","13.000,00",0,111617.11,111617.11,111617.11,111617.11,111617.11,111617.11,111617.11,111617.11,111617.11,111617.11,0,0,1116171.1
M,JOSEILDO RIBEIRO RAMOS,23/08/1957,84,3,5,33,0,2,"33.763,00",0,"400.810,51","60.500,14","44.516,13","51.988,63","37.649,80","23.871,94","49.876,84","34.364,16","32.616,98","28.446,92","36.561,73","417,24",0,110975.34,111192.49,111192.49,111134.29,111501.09,111538.26,111538.26,111538.26,111538.26,111430.66,0,0,1113579.4
M,JOSIAS GOMES DA SILVA,14/10/1956,53,14,1,14,6,8,"33.763,00",0,"255.965,94","37.812,96","42.560,03","33.851,36","34.320,23","29.429,08","28.432,62","49.159,66","400,00",0,0,0,0,0.0,0.0,0.0,102768.71,105042.36,111420.19,111471.35,110889.2,110889.2,111143.56,0,0,763624.5699999998
M,JOSIMAR CUNHA RODRIGUES,13/11/1976,41,0,2,0,0,0,"33.763,00",0,"164.211,32","36.371,45","47.905,56","52.338,19","17.061,07","511,98","4.108,54","3.611,78","2.302,75",0,0,0,0,111471.6,111471.6,110571.71,110320.31,111471.6,111471.6,111508.56,109200.21,106309.55,106280.2,0,0,1100076.94
M,JOSIVALDO DOS SANTOS MELO,29/11/1983,88,4,0,29,6,0,"33.763,00",0,"285.152,49","21.390,12","50.216,34","69.141,88","54.516,89","31.532,54","14.146,15","9.948,48","25.223,10","5.493,00","3.348,14","195,85",0,109834.64,109133.04,108673.14,108126.11,109322.96,109689.09,110179.61,108448.1,109154.46,104914.27,0,0,1087475.42
M,JUAREZ ALVES DA COSTA,20/01/1960,76,14,2,30,10,4,"33.763,00",0,"292.602,49","33.762,77","33.266,96","40.259,36","37.858,68","49.103,29","26.328,45","25.776,41","20.924,48","16.871,27","8.450,82",0,0,111162.37,111162.37,111162.37,111162.37,111162.37,111162.37,111162.37,111162.37,109674.42,108806.09,0,0,1107779.47
M,GULLIEM CHARLES BEZERRA LEMOS,05/01/1976,82,3,7,11,2,13,"33.763,00",0,"289.412,76","38.644,26","43.307,15","46.413,68","34.292,95","40.271,63","18.048,99","23.755,06","10.112,59","13.734,90","20.831,55",0,0,106277.34,110741.87,107850.38,102147.71,106945.98,111544.27,111280.11,111064.87,110913.41,94968.94,0,0,1073734.8800000001
M,JULIO CESAR RIBEIRO,24/02/1975,87,2,3,60,6,6,"33.763,00",0,"264.972,41","26.890,10","28.619,85","35.118,26","31.477,20","38.418,47","33.269,13","13.143,92","14.635,22","24.623,70","18.776,56",0,0,110759.02,105263.07,106792.55,108795.61,111223.92,109230.11,110628.48,110962.29,111235.06,109124.74,0,0,1094014.85
M,GERALDO JUNIO DO AMARAL,30/06/1987,91,1,0,30,0,0,"33.763,00",0,"181.155,78","18.060,29","15.136,46","25.610,69","31.335,45","31.129,39","17.956,64","18.110,53","6.532,70","3.657,75","12.777,63","848,25",0,111244.01,111568.64,104078.91,107929.17,107929.17,107929.17,104584.75,101899.75,98331.82,102672.03,0,0,1058167.4200000002
M,JÚLIO CÉSAR DE CARVALHO LIMA,25/08/1948,86,4,2,29,1,2,"33.763,00",0,"336.363,06","48.212,84","33.482,83","56.838,12","35.813,07","40.211,43","44.250,16","29.186,93","16.972,21","8.076,85","23.318,62",0,0,111538.26,111538.26,111538.26,111538.26,111538.26,111501.88,111501.88,111161.8,111501.88,111191.15,0,0,1114549.89
M,ROGERIO TEIXEIRA JUNIOR,23/10/1976,90,0,2,25,0,22,"33.763,00",0,"341.881,97","33.072,15","34.365,28","31.977,44","39.661,39","44.814,09","26.560,48","25.486,90","17.046,65","12.279,37","74.480,11","2.138,11",0,108921.19,110894.43,111659.58,111659.58,111659.58,111659.58,111659.58,111430.45,111319.9,111319.9,0,0,1112183.7699999998
M,JÚLIO CÉSAR DELGADO,18/11/1966,91,0,1,48,0,31,"33.763,00",0,"248.637,15","23.586,52","35.296,45","37.276,65","34.364,11","56.841,53","17.475,27","17.669,93","11.169,38","4.631,02","9.882,75","443,54",0,110986.45,110986.45,111235.3,111531.3,111550.51,109027.34,111593.02,110694.89,111562.28,110639.05,0,0,1109806.59
M,JOSE JUSCELINO DOS SANTOS REZENDE FILHO,06/11/1984,85,4,3,1,0,1,"33.763,00",0,"391.234,28","39.558,44","52.848,98","44.643,51","50.698,44","48.470,78","55.791,11","40.356,17","36.000,27","18.177,58","4.637,09","51,91",0,110507.02,110507.02,111186.79,111532.15,110332.3,110764.64,111228.88,111228.88,111228.88,111228.88,0,0,1109745.44
M,ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR,16/04/1985,67,8,17,6,3,30,"33.763,00",0,"277.111,84","35.529,67","16.147,74","37.180,59","37.869,41","76.496,63","42.600,85","18.616,90","5.577,94","2.414,69","4.677,42",0,0,111053.08,111053.08,111053.08,111053.08,111053.08,111053.08,111053.08,110753.12,109724.67,109724.67,0,0,1107574.02
M,JOSE LOURENÇO BOMFIM JUNIOR,18/10/1978,54,12,26,0,1,20,"33.763,00",0,"331.069,51","11.881,07","43.757,09","57.829,96","32.636,52","44.333,41","47.598,39","27.942,49","30.668,11","18.880,73","15.541,74",0,0,111524.91,111594.6,111623.2,111623.2,111592.68,111586.81,111586.81,111586.81,111586.81,111586.81,0,0,1115892.6400000004
M,JOÃO FERRARI JÚNIOR,13/07/1967,90,0,2,9,0,3,"33.763,00",0,"101.898,88","8.680,31","8.762,84","8.003,19","21.597,73","19.604,33","15.478,69","6.864,46","622,21","109,48","11.725,84","449,80",0,110937.81,110937.81,110937.81,110654.13,111456.53,111089.43,111089.43,111089.43,111089.43,111089.43,0,0,1110371.2399999998
M,LAFAYETTE LUIZ DOORGAL DE ANDRADA,17/10/1966,87,5,0,59,0,27,"33.763,00",0,"384.049,42","29.251,73","39.861,64","52.826,59","42.134,64","41.334,11","44.226,72","44.285,13","35.678,49","26.877,94","24.405,70","3.166,73",0,111544.46,111544.46,111544.46,111544.46,111263.26,110390.91,109863.03,108952.78,109202.03,108791.53,0,0,1104641.3800000001
M,LAERCIO JOSÉ DE OLIVEIRA,15/04/1959,72,14,6,16,5,7,"33.763,00",0,"311.444,97","20.598,89","31.888,12","37.935,34","49.827,18","37.808,58","37.653,44","39.566,37","25.894,47","5.389,55","18.814,62","6.068,41",0,103604.23,107290.08,109521.54,109909.05,111647.51,111647.51,111647.51,107801.38,106867.63,106867.63,0,0,1086804.0699999998
M,KIM PATROCA KATAGUIRI,28/01/1996,84,4,4,62,3,12,"33.763,00",1,"207.975,10","15.889,67","9.310,42","33.877,21","35.453,98","36.648,40","30.223,62","22.699,49","16.601,85","3.139,41","4.131,05",0,0,75731.76,77161.59,78158.12,78158.12,78158.12,78158.12,71671.03,74027.3,75335.08,78886.98,0,0,765446.22
M,LEONARDO BARRETO DE MORAES,11/01/1984,81,8,3,61,5,1,"33.763,00",0,"221.773,94","13.458,24","17.561,59","41.858,77","39.472,79","46.876,47","27.265,70","10.199,77","4.604,15","1.514,89","18.486,41","475,16",0,109730.68,109730.68,104705.05,78211.65,98387.94,102628.37,103449.01,93605.55,69793.32,88648.62,0,0,958890.87
M,LEONARDO CUNHA DE BRITO,13/04/1979,86,4,2,36,5,9,"33.763,00",0,"424.565,90","64.865,56","69.430,57","43.427,25","44.023,23","56.266,09","40.451,85","28.627,98","32.993,68","24.136,85","19.519,34","823,50",0,104448.63,109685.94,109463.1,109785.38,109997.68,108567.57,109778.55,109943.69,110738.33,111550.55,0,0,1093959.42
M,ELIEL MÁRCIO DO CARMO,26/10/1973,79,5,8,12,1,20,"33.763,00",0,"275.057,60","31.696,46","33.415,26","41.054,56","36.954,21","40.691,83","31.408,70","21.963,05","10.012,55","6.213,10","20.620,89","1.026,99",0,111342.23,108446.45,105583.01,110106.32,109512.89,108231.6,106012.51,105725.06,103118.9,106095.0,0,0,1074173.9700000002
M,JOSÉ LEÔNIDAS DE MENEZES CRISTINO,03/06/1957,85,7,0,48,5,18,"33.763,00",0,"283.122,63","32.267,47","34.350,83","36.617,13","40.189,49","36.516,96","25.613,05","35.368,62","14.652,50","7.798,15","18.180,68","1.567,75",0,95364.13,97315.51,97580.89,100457.1,101325.85,102548.8,102548.8,102548.8,102548.8,102548.8,0,0,1004787.4800000002
M,JOSÉ LEONARDO COSTA MONTEIRO,09/10/1951,90,2,0,78,2,31,"33.763,00",0,"370.539,54","30.287,88","38.974,45","44.293,05","49.461,68","42.783,49","32.773,39","37.659,13","39.429,92","28.141,96","26.644,63","89,96",0,111277.54,111461.68,111544.44,111544.44,111544.44,111549.09,111399.39,111591.36,111580.8,111580.8,0,0,1115073.98
M,LINCOLN DINIZ PORTELA,03/11/1953,86,5,1,9,0,0,"33.763,00",0,"302.380,75","24.877,94","37.260,00","28.541,76","33.349,11","37.659,28","37.644,95","32.037,05","27.785,28","19.637,79","23.587,59",0,0,111204.76,111204.76,111204.76,110871.12,105937.25,106809.84,108941.95,109398.07,109763.49,110179.61,0,0,1095515.6099999999
M,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,28/10/1976,82,6,4,29,11,43,"33.763,00",0,"350.641,16","30.310,76","39.689,23","42.708,93","44.491,12","47.331,80","40.167,99","35.099,32","30.877,77","25.888,18","13.973,40","102,66",0,111466.21,110033.89,110033.89,110625.91,111513.95,110154.4,103839.72,109962.87,110185.54,107974.85,0,0,1095791.23
M,LOESTER CARLOS GOMES DE SOUZA,21/09/1982,66,1,25,8,0,0,"33.763,00",0,"427.961,76","51.222,08","55.278,77","68.803,71","41.378,22","24.009,95","28.151,93","27.178,56","45.367,11","40.789,46","45.377,79","404,18",0,108697.08,108954.19,109105.86,109798.14,111299.32,95357.9,101706.13,105392.98,105314.71,102987.41,0,0,1058613.72
M,LOURIVAL GOMES DE ALMEIDA,22/07/1955,86,3,3,14,2,5,"33.763,00",0,"314.643,56","14.519,64","25.717,22","37.716,76","46.990,20","74.614,42","33.015,39","23.533,31","15.875,95","17.628,00","24.074,18","958,49",0,111124.38,110908.22,111228.05,111285.85,111586.93,111489.89,110688.82,111413.02,111471.72,104496.0,0,0,1105692.88
M,LUCAS DE VASCONCELOS GONZALEZ,21/12/1988,88,2,2,31,1,15,"33.763,00",0,"141.356,58","14.001,15","13.315,11","17.768,47","23.175,15","28.588,17","17.992,12","7.639,28","4.616,15","6.645,82","7.490,33","124,83",0,68437.72,62951.08,63166.33,67438.96,71384.5,74468.04,66881.33,62426.29,60148.68,79772.15,0,0,677075.0800000001
M,LUCAS BELLO REDECKER,26/05/1981,85,4,3,49,4,2,"33.763,00",0,"297.861,04","18.366,95","19.763,29","37.306,39","48.214,90","50.732,70","27.914,60","43.469,68","18.833,03","14.310,90","17.733,59","1.215,01",0,111417.0,110962.07,109414.5,108345.27,110762.68,110962.07,110758.96,110962.07,110962.07,111152.85,0,0,1105699.5400000003
M,LUCAS DE CASTRO SANTOS,08/04/1987,67,25,0,19,12,58,"33.763,00",0,"228.649,05","22.480,50","18.432,79","22.998,58","21.079,17","26.003,40","20.905,29","18.201,85","23.018,52","21.902,15","33.626,80",0,0,111617.15,111617.15,111617.15,111617.15,111617.15,111617.15,109647.32,110427.08,110907.87,111653.56,0,0,1112338.73
M,LUCIANO CALDAS BIVAR,29/11/1944,51,41,0,0,0,0,"33.763,00",0,"185.857,07","18.381,42","23.290,80","32.989,31","19.048,08","43.618,09","14.831,36","14.148,53","7.726,22","9.042,28","2.778,63","2,35",0,91073.95,93911.18,93911.18,88454.35,95106.71,98832.14,103178.96,109418.54,111356.48,111356.48,0,0,996599.97
M,LUCIO ANTONIO MOSQUINI,23/07/1969,65,18,9,7,10,4,"33.763,00",1,"317.655,34","22.814,86","37.943,72","37.277,68","33.863,39","52.954,34","60.039,82","35.256,76","13.602,35","5.303,46","17.979,22","619,74",0,103573.81,103573.81,104259.44,105167.9,105078.15,105577.36,103610.02,109603.64,107559.68,107026.06,0,0,1055029.87
M,LUCIANO DUCCI,23/03/1955,83,0,9,28,0,21,"33.763,00",0,"325.541,91","46.474,19","48.810,14","35.792,35","32.052,26","47.967,64","31.152,19","36.214,31","17.713,75","17.321,87","12.043,21",0,0,109566.95,109566.95,109566.95,109566.97,107107.37,108864.14,110895.38,110895.38,110895.38,110895.38,0,0,1097820.85
M,LUIS CLAUDIO FERNANDES MIRANDA,27/03/1980,91,1,0,65,0,0,"33.763,00",0,"198.128,85","16.743,53","33.704,02","30.605,59","26.090,58","21.766,24","23.916,74","17.430,46","16.138,85","4.746,41","6.649,23","337,20",0,106579.01,108384.08,109890.74,110052.17,110052.17,108853.56,107084.79,108333.76,106788.74,106788.74,0,0,1082807.76
M,MÁRCIO COSTA MACÊDO,18/09/1970,52,1,1,8,2,4,"33.763,00",0,"170.891,09","16.787,66","27.268,99","38.765,68","38.156,83","35.940,77","13.716,17","254,99",0,0,0,0,0,0.0,46665.52,53660.67,87537.03,101530.81,110745.63,111392.65,0,0,0,0,0,511532.31000000006
M,LUIS HENRIQUE DE OLIVEIRA RESENDE,23/07/1971,65,27,0,0,0,1,"33.763,00",0,"228.064,88","25.577,63","20.154,79","20.262,58","21.384,26","23.717,87","83.724,33","12.724,71","6.700,30","7.096,25","246,71","6.475,45",0,102787.88,107579.52,107414.98,106200.45,102578.95,103260.32,87097.78,88793.47,86249.93,84639.17,0,0,976602.4500000001
M,LUIZ ANTONIO C. C. CORRÊA DA SILVA,27/12/1940,92,0,0,15,2,13,,,"338.808,76","26.760,26","53.909,91","51.960,94","55.507,32","43.817,25","22.011,84","15.741,50","14.642,31","13.891,12","39.601,10","965,21",0,111465.47,111465.47,110744.43,111390.88,111157.09,111068.18,108984.95,110976.29,111271.35,110764.95,0,0,1109289.06
M,MÁRCIO CARLOS MARINHO,12/12/1970,74,11,7,21,5,6,"33.763,00",1,"377.422,20","28.608,42","24.612,71","87.100,11","35.803,17","42.787,11","34.980,07","29.850,24","23.287,44","13.207,27","54.226,75","2.958,91",0,111538.42,111538.42,111538.42,111538.42,111304.79,104295.83,108413.15,103411.2,97135.73,95876.46,0,0,1066590.8399999999
M,MARCOS ANTONIO PEREIRA,04/04/1972,79,13,0,32,6,2,"33.763,00",0,"171.852,69","33.000,03","21.288,53","42.830,84","19.781,81","31.532,05","17.820,20","2.744,05","883,19","735,01","978,18","258,80",0,111386.7,111386.7,111386.7,111386.7,111386.7,111180.66,109193.42,111386.7,111386.7,111386.7,0,0,1111467.68
M,MARCOS AURÉLIO  PÁDUA RIBEIRO GONÇALVES DE SAMPAIO,19/09/1991,86,3,3,3,5,45,"33.763,00",0,"320.743,52","37.229,73","45.797,72","35.296,78","47.661,27","43.605,72","29.896,24","19.412,64","13.864,08","13.561,10","34.248,24","170,00",0,111453.36,111453.36,111453.36,111453.36,110719.2,111453.36,110990.79,110945.59,110315.41,107940.85,0,0,1108178.6400000001
M,DIONILSO MATEUS MARCON,21/09/1964,82,1,9,41,5,6,"33.763,00",0,"358.478,31","33.805,52","34.685,04","46.776,77","67.340,35","43.567,04","42.706,44","25.113,89","25.890,66","17.413,91","19.958,86","1.219,83",0,111534.3,110974.31,110974.31,110974.31,111019.51,111334.03,110348.97,111528.69,111623.4,111623.4,0,0,1111935.23
M,MARCO AURELIO BERTAIOLLI,30/04/1968,88,1,3,26,0,3,"33.763,00",0,"206.196,99","28.128,86","30.235,56","22.907,70","47.414,10","40.248,99","17.222,16","7.514,38","7.024,35","3.337,00","2.163,89",0,0,104253.35,107457.85,110229.17,106982.17,106721.56,95359.26,95003.0,95003.0,95003.0,94241.84,0,0,1010254.2
M,ANTONIO DA CRUZ FILGUEIRA NETO,25/04/1992,76,12,4,17,13,16,"33.763,00",0,"420.870,26","52.702,54","51.161,51","54.284,92","48.630,65","43.394,41","32.253,04","34.492,26","31.643,88","27.540,63","42.959,03","1.807,39",0,111586.84,110907.07,111283.58,111283.58,111283.58,111283.58,111283.58,111283.58,111283.58,111283.58,0,0,1112762.5499999998
M,MAURÍCIO ALEXANDRE DZIEDRICKI,26/07/1979,90,1,1,11,8,20,"33.763,00",0,"378.904,42","28.557,96","41.243,96","59.588,36","44.634,78","61.628,19","34.814,58","28.693,50","28.155,60","27.746,72","23.740,77","100,00",0,111082.77,111611.06,111268.24,110282.65,109535.38,108881.43,102269.49,108505.54,111074.03,110218.46,0,0,1094729.05
M,MARLON ARATOR SANTOS DA ROSA,25/09/1975,63,9,20,7,4,3,"33.763,00",0,"342.082,31","24.466,62","19.158,58","27.520,14","82.930,62","59.334,20","35.941,42","30.893,15","15.236,67","14.231,43","30.169,78","2.199,70",0,111188.97,111502.04,111502.04,111502.04,111502.04,109087.84,111502.04,111502.04,111502.04,104960.35,0,0,1105751.4400000002
M,MARX BELTRÃO LIMA SIQUEIRA,28/11/1979,83,6,3,32,4,24,"33.763,00",0,"286.848,74","43.947,39","60.863,33","59.802,08","39.037,85","24.587,92","10.485,07","8.409,92","2,48","198,65","39.514,05",0,0,111500.15,105630.21,108240.46,111402.45,111417.01,111417.01,111417.01,111387.27,111301.75,111301.75,0,0,1105015.07
M,MAURO NAZIF RASUL,30/01/1959,91,0,1,36,0,25,"33.763,00",0,"105.889,65","4.235,25","3.815,58","13.417,43","17.031,41","26.117,27","21.453,99","8.734,30","4.519,14","1,25","6.106,45","457,58",0,110974.34,110974.34,110974.34,110974.34,110974.34,110869.4,110263.46,110130.21,110974.34,110974.34,0,0,1108083.45
M,MÁRIO LÚCIO HERINGER,30/09/1954,78,3,11,38,2,22,"33.763,00",0,"274.347,68","35.777,47","30.872,80","52.890,28","44.007,32","33.664,82","25.044,69","27.897,92","11.606,96","7.490,70","5.000,00","94,72",0,108960.32,108960.32,110437.25,111355.11,110648.37,110896.1,110606.09,111538.27,111538.27,111538.27,0,0,1106478.3699999999
M,MAURO RIBEIRO LOPES,24/05/1936,84,0,8,20,0,24,"33.763,00",0,"332.160,11","29.210,99","42.786,99","43.725,40","42.443,21","51.164,98","31.636,03","29.963,37","26.198,94","19.363,50","15.666,70",0,0,111241.16,111241.16,111038.05,110514.27,111241.16,111241.16,111241.16,104860.7,98879.02,109466.0,0,0,1090963.84
M,MARIO S. M. NEGROMONTE JR.,31/08/1980,71,19,2,7,8,7,"33.763,00",0,"284.307,76","26.386,19","33.065,98","33.489,75","58.105,20","54.891,47","26.596,75","27.166,91","10.040,39","1.001,41","13.563,71",0,0,111647.56,111647.56,111647.56,111647.56,111647.55,111647.55,111647.55,111647.55,111647.55,111647.55,0,0,1116475.5400000003
M,CARLOS MAURO BENEVIDES FILHO,09/03/1959,88,4,0,28,1,0,"33.763,00",1,"259.295,91","21.129,13","18.098,14","36.566,13","44.445,37","32.089,23","29.659,65","21.607,31","13.765,35","7.891,60","33.025,01","1.018,99",0,93447.35,99891.99,102672.1,105278.45,105278.45,105278.45,103707.6,97162.37,97162.37,97162.37,0,0,1007041.5
M,MERLONG SOLANO NOGUEIRA,17/09/1958,83,8,1,49,5,15,"33.763,00",0,"326.197,01","32.534,86","34.007,17","65.910,85","49.741,86","44.576,54","33.550,37","18.790,80","882,39","2.185,46","41.562,14","2.454,57",0,111514.07,111514.07,109889.21,108365.9,108365.9,108365.9,111006.3,111514.07,109968.51,110758.0,0,0,1101261.9300000002
M,MILTON COELHO DA SILVA NETO,21/12/1964,73,10,9,13,5,8,"33.763,00",0,"415.186,29","41.372,83","54.381,30","41.283,16","61.001,85","69.046,75","36.898,77","32.238,51","31.948,13","25.293,35","20.799,93","921,71",0,98440.42,99358.12,99358.12,99628.66,106925.15,98996.63,107236.13,110253.98,110995.68,111066.8,0,0,1042259.69
M,MIGUEL LOMBARDI,29/01/1964,92,0,0,59,0,13,"33.763,00",0,"220.423,23","21.529,06","20.198,21","30.632,06","38.065,72","45.564,65","12.768,86","16.882,42","10.720,35","11.587,90","8.071,09","4.402,91",0,110285.02,110027.91,108913.76,108699.5,108742.35,110027.91,110185.82,111659.62,111659.62,111659.62,0,0,1101861.13
M,MILTON VIEIRA PINTO,16/09/1962,76,9,7,20,5,10,"33.763,00",0,"285.124,17","15.104,76","24.431,95","43.074,46","32.806,86","43.685,44","26.364,39","34.727,21","27.787,62","21.615,96","15.525,52",0,0,109457.78,109457.78,106894.46,106497.63,106497.63,109984.28,110730.78,111653.57,111653.57,111581.37,0,0,1094408.85
M,NERI GELLER,07/11/1968,60,14,18,25,7,18,"33.763,00",1,"331.859,72","26.016,06","29.783,49","39.536,45","41.096,72","45.632,52","37.712,93","29.857,26","35.665,64","22.036,30","22.888,71","1.633,64",0,111647.55,111647.55,111647.55,111647.55,111647.55,111647.55,111647.55,105317.58,111647.55,110634.76,0,0,1109132.74
M,NELSON NED PREVIDENTE,14/02/1960,79,9,4,20,0,0,"33.763,00",0,"367.306,86","51.552,78","56.554,42","57.033,13","51.660,97","58.746,46","6.365,91","10.378,00","3.887,61","6.650,92","59.712,60","4.764,06",0,110616.22,110616.22,110616.22,110616.22,110616.22,110616.22,102405.85,66158.1,63594.02,84862.71,0,0,980717.9999999999
